GAS,SELL,LIMIT,IOC,55.2,3.435404,3.483000,FILLED,55.2,55.2,1723386362454,189.6343008
ZETA,SELL,LIMIT,IOC,689,0.707794,0.718002,FILLED,120,689,1723386373292,487.670066
PENDLE,SELL,LIMIT,IOC,468,2.6644235,2.7037666,FILLED,100,468,1723386373444,1246.950198
SAGA,SELL,LIMIT,IOC,1172.2,1.2540247,1.2725515,FILLED,271.6,1172.2,1723386379313,1469.96775334
GLM,SELL,LIMIT,IOC,86,0.3173496,0.3220000,FILLED,86,86,1723386395303,27.2920656
GLM,SELL,LIMIT,IOC,338,0.3170869,0.3219000,FILLED,338,338,1723386396364,107.1753722
GLM,SELL,LIMIT,IOC,107,0.3170174,0.3218000,FILLED,46,107,1723386398384,33.9208618
GLM,SELL,LIMIT,IOC,42,0.3168251,0.3217000,FILLED,42,42,1723386409410,13.3066542
GLM,SELL,LIMIT,IOC,15179,0.3167602,0.3218949,FILLED,1200,15179,1723386415317,4808.1030758
GLM,SELL,LIMIT,IOC,124,0.3165102,0.3214000,FILLED,124,124,1723386418050,39.2472648
ANKR,SELL,LIMIT,IOC,55119,0.026627,0.026870,FILLED,25184,55119,1723386439494,1467.6536130000002
SAGA,SELL,LIMIT,IOC,2114.2,1.2533216,1.2714425,FILLED,488.8,2114.2,1723386446433,2649.77252672
USTC,SELL,LIMIT,IOC,5333,0.0163624,0.0166100,FILLED,5333,5333,1723386456475,87.2606792
T,BUY,LIMIT,IOC,3158,0.0260984,0.0257200,FILLED,3158,3158,1723386459287,82.4187472
T,BUY,LIMIT,IOC,41672,0.0261159,0.0257300,FILLED,41672,41672,1723386462213,1088.3017848
SUPER,SELL,LIMIT,IOC,223,0.5747288,0.5832946,FILLED,3,223,1723386462213,128.1645224
T,BUY,LIMIT,IOC,541,0.0261241,0.0257400,FILLED,541,541,1723386464235,14.1331381
ZETA,SELL,LIMIT,IOC,6058,0.706648,0.714412,FILLED,598,6058,1723386479275,4280.873584
ZETA,SELL,LIMIT,IOC,1179,0.703781,0.712475,FILLED,160,1179,1723386484122,829.757799
ZETA,SELL,LIMIT,IOC,170,0.700851,0.711400,FILLED,170,170,1723386492338,119.14467
